ID,Name,Age,Course,Score
3588,Valerie Snyder,65,Course_5,64
3589,Tina White,44,Course_5,76
3590,Kirsten Smith,51,Course_5,92
3591,Pedro Stewart,39,Course_4,77
3592,Sandra Nguyen,46,Course_5,54
3593,Benjamin Clark,73,Course_2,57
3594,Stephanie Sweeney,53,Course_3,81
3595,Bryan Pope,70,Course_4,92
3596,Donald Mason,20,Course_5,85
3597,Jennifer House,57,Course_1,72
3598,Shawn Dean,62,Course_5,84
3599,Timothy Jackson,43,Course_2,88
3600,Dr. Cassandra Ballard,30,Course_5,59
3601,Yesenia Webb,55,Course_4,74
3602,Patricia Brown,67,Course_2,73
3603,Allison Reyes,74,Course_3,95
3604,Luis Foster,50,Course_3,54
3605,Christine Butler,25,Course_1,98
3606,Joseph Bradshaw,42,Course_3,84
3607,Larry Brown,76,Course_4,97
3608,Katherine Kidd,76,Course_2,90
3609,Melinda Ferguson,64,Course_5,71
3610,Michael Turner,46,Course_2,67
3611,Michael Gordon,73,Course_4,58
3612,Larry Elliott,25,Course_3,91
3613,Chad Carter,61,Course_1,54
3614,Justin Woods,35,Course_2,90
3615,John Smith,78,Course_2,79
3616,John Mcclure,72,Course_1,61
3617,Karen Moore,46,Course_1,57
3618,Cory Ruiz,32,Course_3,75
3619,Ricky Gilbert,42,Course_4,55
3620,Whitney Moran,72,Course_2,93
3621,Bruce James,33,Course_2,83
3622,Patrick Jones,35,Course_5,65
3623,Sarah Moore,79,Course_2,52
3624,Nathaniel Parker,44,Course_5,88
3625,Brian Irwin,51,Course_1,53
3626,Robert Love,56,Course_5,87
3627,Tommy Eaton,42,Course_5,72
3628,James Lee,65,Course_3,75
3629,Lori Smith,31,Course_3,80
3630,Debbie Choi,34,Course_4,98
3631,Thomas Gould,65,Course_2,55
3632,Jennifer Chapman,22,Course_3,97
3633,Cassandra Ortiz,63,Course_2,84
3634,Daniel Villarreal,59,Course_1,70
3635,Danielle Herrera,19,Course_2,80
3636,Jessica Gibbs,61,Course_3,65
3637,David Ramirez,59,Course_3,54
3638,Kenneth Campos,48,Course_1,96
3639,Douglas Thompson,44,Course_1,90
3640,Cody Gilmore,36,Course_1,72
3641,Tina Elliott,37,Course_1,75
3642,Megan Quinn,62,Course_3,99
3643,Phillip Tran,38,Course_3,67
3644,Alexander Patterson,28,Course_4,71
3645,Melissa Kerr,56,Course_3,96
3646,Michaela Williams,74,Course_1,65
3647,Ms. Tara Cox,37,Course_1,91
3648,Shannon Gregory,67,Course_3,91
3649,Jeremy Simpson,47,Course_4,51
3650,Melanie Wilson,57,Course_5,51
3651,Cassandra Gaines,61,Course_4,58
3652,Justin Bell,49,Course_5,93
3653,Dorothy Roberts,59,Course_3,98
3654,Larry Nichols,75,Course_5,62
3655,Jennifer Scott,27,Course_3,72
3656,Christian Gonzales,53,Course_1,71
3657,Clinton Phillips,73,Course_1,69
3658,Isaac Evans,36,Course_3,97
3659,Tyler Pena,58,Course_5,55
3660,Tracey White,20,Course_5,63
3661,Mercedes Decker,57,Course_1,87
3662,Charles Perkins,53,Course_2,71
3663,Christopher Gomez,65,Course_1,84
3664,James Nelson,47,Course_2,99
3665,Tiffany Richardson,39,Course_3,85
3666,Robert Henderson,74,Course_4,81
3667,Ashley Thomas,42,Course_1,78
3668,Mary Clark,55,Course_1,74
3669,Carolyn Copeland,53,Course_4,94
3670,Steven Gardner,75,Course_4,91
3671,Michael Wong,53,Course_4,88
3672,Susan Brown,50,Course_3,62
3673,Joseph Moss,71,Course_3,64
3674,Heather Barr,30,Course_5,74
3675,Christopher Valdez II,78,Course_2,85
3676,Charles Thomas,46,Course_4,73
3677,Ruben Strong,31,Course_1,86
3678,Amy Martin,74,Course_5,85
3679,Michael Stein,54,Course_3,54
3680,Molly Miller,63,Course_2,66
3681,Michael Khan,54,Course_4,80
3682,Christine Wong,27,Course_3,76
3683,Samuel Dodson,57,Course_4,56
3684,Austin Rice,63,Course_1,63
3685,Alyssa Cook,26,Course_3,80
3686,Kimberly Cardenas,72,Course_5,55
3687,Karen Davis,54,Course_3,77
3688,John Riley,43,Course_4,73
3689,Christopher Green,48,Course_5,99
3690,Christopher Johnson,29,Course_2,74
3691,Louis Frank,36,Course_3,52
3692,Kimberly Rodriguez,59,Course_3,88
3693,Jennifer Owen,38,Course_5,65
3694,Jason Ward,42,Course_3,88
3695,James Morales,63,Course_2,97
3696,Mariah Perkins,73,Course_2,87
3697,Benjamin Kelly,30,Course_5,91
3698,Michele Brown,21,Course_1,55
3699,Natalie Clark,64,Course_4,81
3700,Samantha Thompson,39,Course_3,80
3701,Natalie Johnson,24,Course_5,89
3702,Sharon Brooks,56,Course_5,82
3703,Benjamin Lamb,43,Course_1,64
3704,Kyle Murray,32,Course_5,69
3705,Mary Nunez,54,Course_3,58
3706,Adrienne Wang,24,Course_5,81
3707,John White,25,Course_5,86
3708,Lindsay Hernandez,43,Course_3,52
3709,Christina Clark,77,Course_1,88
3710,Michael Graham,24,Course_2,54
3711,Eric Miller,42,Course_2,99
3712,Jose Mckay,78,Course_1,84
3713,Debra Sanchez,45,Course_3,88
3714,Kimberly Sullivan,29,Course_3,92
3715,Kristina Allen,31,Course_3,56
3716,Dennis Hernandez,63,Course_1,52
3717,Kathryn Garcia,44,Course_1,80
3718,William Warner,44,Course_5,69
3719,Shane Barnett,34,Course_1,69
3720,Robert Hughes,69,Course_4,79
3721,Natalie Morris,34,Course_3,89
3722,Amy Stokes,58,Course_3,79
3723,Lee Glenn,61,Course_3,61
3724,Tracey Johnson,52,Course_3,97
3725,Mrs. Wendy Hodges,33,Course_3,81
3726,Melissa Bryant,68,Course_4,71
3727,Pamela Riley,30,Course_3,95
3728,Christopher Sanchez,49,Course_4,66
3729,Michael Copeland,32,Course_3,59
3730,John Rice,60,Course_2,91
3731,Brandon Johnson,57,Course_1,72
3732,Joseph Hall,44,Course_4,84
3733,Rachel Wheeler,74,Course_2,53
3734,Brandon Stanton,32,Course_4,69
3735,Jose Mcgee,46,Course_5,56
3736,Richard Hunt,69,Course_5,73
3737,Jerome Cameron,67,Course_5,90
3738,Lisa Richards,66,Course_3,77
3739,John George,75,Course_4,81
3740,Carrie Price,61,Course_5,95
3741,Walter Whitehead,44,Course_3,66
3742,Andrew Burton,60,Course_1,82
3743,Ariana Tucker,74,Course_3,83
3744,Matthew Taylor,39,Course_2,85
3745,Todd Ballard,30,Course_1,98
3746,Tonya Marshall,22,Course_4,89
3747,Sean Miller,28,Course_4,80
3748,Angela Coleman,67,Course_5,50
3749,Peter Mitchell,61,Course_4,58
3750,Kendra Stone,35,Course_3,87
3751,Sharon Vasquez,79,Course_5,70
3752,Wendy Morgan,70,Course_1,77
3753,Ronald Simmons,63,Course_5,96
3754,John Martin,77,Course_5,99
3755,Dean Richards,28,Course_3,92
3756,Rachel Fox,19,Course_2,76
3757,Matthew Miller,73,Course_3,60
3758,Taylor Park,47,Course_4,54
3759,Trevor Smith,61,Course_1,71
3760,Gavin Lucas,64,Course_5,59
3761,Johnathan Moore,18,Course_1,86
3762,Jesse Rosales,31,Course_3,93
3763,Lisa Allen,29,Course_5,94
3764,Ana Moore,71,Course_5,57
3765,Erin Castillo,69,Course_5,74
3766,Charles Sharp,37,Course_2,61
3767,Jason Frye,45,Course_3,67
3768,Rachel Callahan MD,48,Course_2,53
3769,Heather Roberts,73,Course_1,64
3770,Mr. Steve Wheeler,37,Course_2,92
3771,Haley Martin,34,Course_5,50
3772,Christopher Watts,65,Course_4,75
3773,Jennifer Perez,73,Course_1,81
3774,Michelle Jordan,29,Course_4,84
3775,Timothy Chavez,64,Course_1,85
3776,Dr. Steven Bowman Jr.,29,Course_2,57
3777,Renee Ayala,33,Course_3,87
3778,Ann Daniels,65,Course_1,81
3779,Rachel Hogan,25,Course_2,54
3780,Joseph Taylor,41,Course_2,71
3781,Casey Doyle,23,Course_3,92
3782,Michelle Carter,19,Course_3,98
3783,Craig Zamora,70,Course_3,53
3784,Zachary Thomas,54,Course_2,76
3785,Angela Martin,49,Course_3,67
3786,Gloria Johnson,50,Course_3,89
3787,Sonya Hardin,45,Course_4,79
3788,Elizabeth Padilla,75,Course_3,80
3789,Jennifer Baker,65,Course_1,75
3790,Dr. Andrew Green,42,Course_5,77
3791,Sylvia Smith,58,Course_1,72
3792,Mrs. Vanessa Adams,38,Course_3,83
3793,Christopher Frye,18,Course_4,72
3794,Jacob Fernandez,45,Course_3,62
3795,Katie Gallegos,33,Course_2,51
3796,Mary Peterson,48,Course_2,58
3797,Erica Douglas,20,Course_4,76
3798,Brandon Fields,53,Course_2,50
3799,Christian Gray,70,Course_2,88
3800,Mariah Russell,24,Course_4,91
3801,Tracy Turner,66,Course_2,58
3802,Michael Morales,21,Course_2,72
3803,Richard Gomez,20,Course_5,62
3804,Julie Adams,72,Course_5,81
3805,Amber Ross,64,Course_1,88
3806,Joseph Barry,40,Course_2,64
3807,Susan Nguyen MD,41,Course_5,77
3808,Andrew Ramsey,36,Course_3,69
3809,Jeremy Hubbard,24,Course_2,60
3810,Elizabeth White,73,Course_5,75
3811,Elijah Weber,19,Course_4,93
3812,Chad Oliver,67,Course_3,96
3813,Allison Daniels,43,Course_3,65
3814,Joshua Lewis,66,Course_3,55
3815,Kari Ibarra,72,Course_5,89
3816,Jessica Stone,49,Course_1,96
3817,Adam Lopez,36,Course_2,56
3818,Katie Butler,24,Course_5,99
3819,Kristopher Stevenson,53,Course_5,99
3820,James Rivera,46,Course_3,83
3821,Cheryl Schmidt,29,Course_3,57
3822,Thomas Olson,21,Course_4,75
3823,Francisco Murray,28,Course_4,70
3824,Reginald Gray,79,Course_3,61
3825,Morgan Medina,59,Course_5,99
3826,Anne Grant,54,Course_3,56
3827,Ryan Herrera,56,Course_5,78
3828,Troy Brown,26,Course_5,90
3829,Stephanie Adams,37,Course_5,89
3830,Jessica Smith,30,Course_4,61
3831,Michael Goodwin,23,Course_5,60
3832,David Daniels,51,Course_4,82
3833,Adam Kelly,76,Course_5,53
3834,Adrian Cox,39,Course_1,52
3835,Janet Butler,19,Course_5,84
3836,Tracy Bright,39,Course_1,69
3837,Christian Owens,26,Course_2,50
3838,Jennifer Williams,38,Course_4,82
3839,Angela Wright,54,Course_5,79
3840,William Santos,46,Course_4,55
3841,Miranda Wagner,39,Course_2,58
3842,Deborah Lucero,77,Course_4,84
3843,Pam Matthews,20,Course_3,60
3844,Thomas Martin,37,Course_1,61
3845,Frank Lloyd,75,Course_2,80
3846,Daniel Bell,25,Course_4,81
3847,Anthony Casey,68,Course_5,66
3848,Jared Boone,46,Course_5,79
3849,Virginia House,28,Course_5,61
3850,Curtis Edwards,40,Course_4,76
3851,Sean Kaufman,64,Course_5,68
3852,William Tate,78,Course_1,82
3853,Stacy Reynolds,47,Course_2,67
3854,Timothy Taylor,61,Course_5,53
3855,Jeremy Sandoval,58,Course_5,74
3856,Benjamin Baker,36,Course_2,89
3857,Shane Smith,26,Course_5,72
3858,Larry Dunn,63,Course_5,91
3859,Emily Davis,79,Course_5,90
3860,Stephanie Escobar,49,Course_3,88
3861,Aaron Perry,18,Course_4,59
3862,Mary Green,58,Course_4,68
3863,Christopher Andrade,32,Course_5,85
3864,Sara Walton,49,Course_2,74
3865,Misty Harrison,65,Course_2,52
3866,Ruth Navarro,76,Course_3,93
3867,Carlos Mejia,23,Course_1,81
3868,Victor Adkins,35,Course_4,61
3869,Barbara Owens,64,Course_4,87
3870,Samuel Kramer,35,Course_5,83
3871,Loretta Robertson,55,Course_2,53
3872,Jeffrey Monroe,78,Course_5,68
3873,Alexandria Johnson,56,Course_4,51
3874,Lori Jordan,31,Course_3,70
3875,David Robinson,53,Course_5,88
3876,Susan Henry,73,Course_5,74
3877,Kellie Anthony,72,Course_3,95
3878,Adam Jones,19,Course_2,64
3879,Julie Harris,51,Course_2,80
3880,Joseph Russell,29,Course_5,82
3881,Lisa Turner,43,Course_3,97
3882,Susan West,57,Course_2,65
3883,Dalton Morales,20,Course_5,52
3884,Richard Callahan,31,Course_5,87
3885,Dr. Randy Robles,25,Course_5,74
3886,Ms. Gina Garrett DVM,53,Course_5,79
3887,James Vega,45,Course_3,90
3888,Antonio Griffin MD,60,Course_4,90
3889,Zachary Bean,67,Course_5,95
3890,Scott Keller,55,Course_5,63
3891,Barbara Adams,35,Course_4,91
3892,Ashley Perez,33,Course_2,67
3893,Angel Ferguson,56,Course_1,76
3894,Paul Allen,43,Course_3,60
3895,Natasha Wood,74,Course_2,77
3896,Charles Smith,56,Course_5,66
3897,Matthew Brown,62,Course_4,68
3898,Joyce Butler,49,Course_2,69
3899,Matthew Carter,25,Course_3,79
3900,Shannon Brock,26,Course_5,77
3901,Jonathan Mcdonald,22,Course_2,52
3902,John Chan,63,Course_4,76
3903,Darryl Farmer,21,Course_4,57
3904,Shane Lawrence,49,Course_5,58
3905,Larry Davis,35,Course_3,56
3906,Marissa Watson,53,Course_1,89
3907,Erica Bush,45,Course_2,69
3908,Blake Bradley,32,Course_5,75
3909,Danielle Bailey,79,Course_3,66
3910,Kevin Lee,53,Course_5,88
3911,Melanie Torres,61,Course_1,59
3912,Roger Wagner,34,Course_5,72
3913,Shelley Gillespie,28,Course_2,82
3914,Mr. Victor Bennett,35,Course_2,80
3915,Amy Davidson,65,Course_4,77
3916,Deanna Palmer,34,Course_1,63
3917,Kevin Dominguez,45,Course_3,63
3918,Sandra Williams,69,Course_1,81
3919,Kathleen Mason,29,Course_3,96
3920,Wanda Santiago,29,Course_3,89
3921,Joseph Newman,67,Course_4,72
3922,Travis Frazier,25,Course_3,91
3923,Timothy Campos,38,Course_5,89
3924,Marcus Lyons,45,Course_2,55
3925,Frank Long,40,Course_5,90
3926,Danny Myers,46,Course_4,82
3927,Teresa Mason,18,Course_5,87
3928,David Deleon,78,Course_5,90
3929,Tyler Moore,68,Course_5,86
3930,Matthew Larsen,69,Course_2,90
3931,Ashley Ward,47,Course_3,52
3932,Joy White,46,Course_5,91
3933,Jose Flores,33,Course_1,87
3934,Sara Roberson,44,Course_1,95
3935,Heather Cooper,77,Course_4,71
3936,Christopher Gibson,40,Course_2,57
3937,Kirk Lam,41,Course_2,92
3938,Nicole Patel,62,Course_2,63
3939,Jacqueline Brooks,26,Course_3,68
3940,Tiffany Carpenter,76,Course_3,52
3941,Crystal Miller,69,Course_1,84
3942,Marc Mitchell,27,Course_4,70
3943,Leslie Ferguson,51,Course_2,84
3944,Melody Shah,69,Course_5,88
3945,Sabrina Lee,34,Course_4,70
3946,Roger Wilson DVM,19,Course_4,84
3947,Autumn Harrington,51,Course_5,77
3948,Brandon Hart,68,Course_4,97
3949,Sherri Woods,32,Course_4,80
3950,John Santos,41,Course_5,50
3951,Dennis Blackwell,69,Course_5,59
3952,Michelle Baker,65,Course_2,50
3953,Monica Roberts,72,Course_2,72
3954,Rodney Jones,28,Course_3,82
3955,Michelle Reid,68,Course_1,68
3956,Aaron Rocha,68,Course_3,93
3957,Joe Coleman,50,Course_4,57
3958,Jacqueline Green,59,Course_4,65
3959,Tina Reed,59,Course_2,56
3960,Amy Garcia,66,Course_2,95
3961,Cheryl Collins,66,Course_2,93
3962,Kelly Barker,54,Course_3,68
3963,David Salinas,39,Course_2,69
3964,Janet Johnson,54,Course_2,94
3965,Connie Owens,52,Course_3,59
3966,Brian Bell,66,Course_4,91
3967,Laurie Boyd,61,Course_3,63
3968,Howard Singleton,27,Course_4,92
3969,Sheryl Williamson,48,Course_3,76
3970,Juan Banks,73,Course_2,83
3971,Jonathan Greer,67,Course_4,80
3972,Nicole Oneill,64,Course_2,56
3973,Jeffery Ross,33,Course_1,55
3974,Carrie Miller,68,Course_4,95
3975,Scott Clayton,74,Course_3,94
3976,Susan Sanders,79,Course_1,75
3977,Brooke Williams,40,Course_3,86
3978,Scott Wolf,38,Course_1,74
3979,Tyler Perez,63,Course_5,76
3980,Allison Huynh,57,Course_4,75
3981,Michael Edwards,48,Course_2,87
3982,Tara Smith,78,Course_5,76
3983,Andrew Jacobson,48,Course_4,99
3984,David Thomas,23,Course_1,50
3985,Susan Hawkins,79,Course_5,96
3986,Karen Jones,29,Course_4,91
3987,Christopher Williams,52,Course_3,74
3988,Kimberly Ramirez,25,Course_4,79
3989,Lauren Jacobs,79,Course_3,64
3990,Ryan Carpenter,30,Course_4,65
3991,John Miller,61,Course_2,85
3992,Jasmine Cruz,31,Course_4,85
3993,Susan Smith,32,Course_5,66
3994,Christopher Brock,33,Course_4,97
3995,Justin Johnson,53,Course_4,96
3996,Ashlee Salazar,62,Course_1,99
3997,Jason Torres,47,Course_5,84
3998,Brandy Stephens,54,Course_1,58
3999,Brandon Porter,29,Course_3,94
4000,Laurie Patel,64,Course_4,80
4001,Joshua Nguyen,41,Course_4,74
4002,David Chan,59,Course_3,55
4003,Mark Hansen,61,Course_4,88
4004,Paula Johnson,27,Course_3,77
4005,Brian Hamilton,75,Course_4,96
4006,Angela Johnson,34,Course_5,71
4007,Karen Mitchell,62,Course_4,86
4008,Michelle Smith,24,Course_4,78
4009,Daniel Jones,62,Course_1,78
4010,Cynthia Franco,45,Course_4,99
4011,Kevin Anderson,68,Course_3,72
4012,Ronald Owen,63,Course_1,82
4013,Kimberly Morales,40,Course_3,87
4014,Jessica Johnson,41,Course_1,64
4015,Eugene Jones,75,Course_1,86
4016,Rebecca Petersen,45,Course_4,82
4017,Kevin Williams,38,Course_4,61
4018,Ian Scott,76,Course_4,82
4019,John Allen,27,Course_3,63
4020,Donald Hernandez,70,Course_4,97
4021,Geoffrey Vincent,73,Course_1,85
4022,Kellie Wood,67,Course_5,64
4023,Ashley Thomas,29,Course_2,70
4024,Kathryn Johnson,42,Course_4,89
4025,Steven Parker,34,Course_5,95
4026,Keith Brown,36,Course_1,75
4027,Nathan Gutierrez,55,Course_4,69
4028,Thomas Robinson,44,Course_4,88
4029,Julie Hernandez,21,Course_2,66
4030,Sarah Riggs,64,Course_5,69
4031,Joshua Barber,61,Course_2,67
4032,Manuel Hobbs,57,Course_1,97
4033,Robert Allen,74,Course_1,61
4034,Kathleen Brewer,35,Course_1,86
4035,Jacob Wilson,60,Course_1,60
4036,Allen Vargas,30,Course_4,75
4037,Victor Cruz,75,Course_1,62
4038,Joyce Rice,26,Course_2,85
4039,William Cook,60,Course_3,81
4040,Ronald Douglas,49,Course_3,81
4041,Michelle Hudson,58,Course_5,80
4042,Tina Wilson,72,Course_4,74
4043,Angelica Huerta,61,Course_1,51
4044,Tom Rivera,53,Course_1,60
4045,Shawn Harris,50,Course_5,78
4046,Kim Smith,78,Course_5,74
4047,Chloe Gray,76,Course_5,64
4048,James Anderson,67,Course_4,61
4049,Brian Porter,39,Course_3,50
4050,Lisa Cortez PhD,47,Course_5,52
4051,Laura Hernandez,46,Course_1,86
4052,Erin Brooks,46,Course_4,68
4053,Susan Zhang,77,Course_1,82
4054,Doris Houston,28,Course_3,85
4055,Andrew Cantrell,33,Course_5,81
4056,David Snyder,62,Course_5,66
4057,Hector Park,73,Course_3,61
4058,Stephanie Phillips,51,Course_2,63
4059,Albert Bishop,37,Course_3,58
4060,Paula Miller,37,Course_4,75
4061,Mr. Michael Turner,39,Course_5,86
4062,Richard Smith,67,Course_5,85
4063,Alyssa Evans,47,Course_2,85
4064,Linda Townsend,70,Course_1,52
4065,Mr. David Roberts Jr.,73,Course_5,77
4066,Crystal Pittman,73,Course_5,98
4067,Leslie Taylor,34,Course_3,76
4068,Christopher Smith,75,Course_4,81
4069,Cathy Brown,28,Course_5,70
4070,Lance Carter,45,Course_4,72
4071,Jessica Mccoy,27,Course_1,54
4072,Caitlin Freeman,50,Course_3,54
4073,Nicole Ingram,53,Course_2,62
4074,Alexander Rodriguez PhD,34,Course_2,57
4075,Patricia Francis,50,Course_4,54
4076,Nicole Davidson,65,Course_2,51
4077,Jennifer Butler,37,Course_5,83
4078,Elizabeth Daugherty,62,Course_1,51
4079,Roger Jennings,44,Course_2,75
4080,Joanne Evans,63,Course_1,79
4081,Alexander Robles,30,Course_5,58
4082,Noah Stewart,47,Course_2,74
4083,Dwayne Quinn,57,Course_1,65
4084,Teresa Hardin,73,Course_5,86
4085,Cindy Smith,42,Course_1,66
4086,Jack Benson,25,Course_4,86
4087,Riley Floyd,70,Course_5,50
4088,Kristin Bishop,68,Course_4,54
4089,Mr. Mark Wilson,69,Course_4,62
4090,Jessica Mcpherson,37,Course_4,52
4091,Kathy Martinez DDS,33,Course_3,98
4092,Samantha Bauer,20,Course_2,65
4093,Leah Adams,70,Course_5,58
4094,Christopher Garcia,21,Course_1,85
4095,Brett Anderson,49,Course_4,67
4096,Rachel Martinez,50,Course_4,64
4097,Jennifer Nguyen,47,Course_5,86
4098,Nancy Quinn,26,Course_2,60
4099,James Greene,32,Course_3,75
4100,Cody Delacruz,63,Course_5,56
4101,Keith Hughes PhD,67,Course_2,99
4102,Derek Mullins,70,Course_3,75
4103,Crystal Simmons,61,Course_1,93
4104,Austin Armstrong,63,Course_2,64
4105,David Coleman,46,Course_5,84
4106,Joshua Johnson,49,Course_2,77
4107,Angela Hayes,64,Course_5,96
4108,Adam Booth,25,Course_3,98
4109,Sharon Pierce,27,Course_1,70
4110,Stephanie Boone,47,Course_4,84
4111,John Evans,66,Course_3,52
4112,Brandi Wilkins,77,Course_2,83
4113,Jordan Mcdowell,64,Course_5,60
4114,Theresa Mitchell,18,Course_5,53
4115,Deborah Davis,55,Course_2,69
4116,William Keller,42,Course_3,62
4117,Michael Cunningham,68,Course_5,61
4118,David Johnson,59,Course_4,75
4119,Daniel Hamilton,33,Course_2,91
4120,Aaron Medina,56,Course_4,58
4121,Christopher Lyons,40,Course_5,90
4122,Dustin Horton,29,Course_5,51
4123,Amanda Atkinson,30,Course_4,83
4124,Ricky Robles,51,Course_1,74
4125,Victoria Hamilton,55,Course_2,58
4126,Olivia Butler,75,Course_1,97
4127,Susan Jones,31,Course_1,73
4128,Faith Smith,27,Course_3,76
4129,Elizabeth Simmons,36,Course_3,64
4130,Catherine Little,44,Course_1,64
4131,Megan Nicholson,38,Course_2,56
4132,Sylvia Davis,41,Course_2,50
4133,Erica Morrison,50,Course_2,64
4134,Amy Smith,56,Course_5,92
4135,Jeremy Luna,41,Course_4,74
4136,Keith Richards,43,Course_4,87
4137,Gary Zimmerman,50,Course_3,51
4138,Kimberly Davis,51,Course_4,67
4139,Nicolas Reese,64,Course_5,96
4140,Kari Mckenzie,54,Course_4,98
4141,Dawn Cox,79,Course_3,92
4142,Matthew Sanchez,69,Course_4,79
4143,David Richards,41,Course_3,57
4144,Jorge Lindsey,31,Course_2,68
4145,Corey Walker,58,Course_3,65
4146,Cassandra Stuart,28,Course_5,73
4147,Gary Ward,46,Course_5,81
4148,Katrina Elliott,74,Course_3,71
4149,Raymond Hill,23,Course_4,57
4150,Ruth Walker MD,74,Course_5,51
4151,Juan Webb,50,Course_2,63
4152,Emily Payne,64,Course_1,59
4153,Gregory Lewis,66,Course_5,95
4154,Debra Walker,33,Course_5,54
4155,Heather Perez,31,Course_3,55
4156,Russell Kim,54,Course_3,98
4157,Amanda West,70,Course_3,55
4158,Lindsay Lee,47,Course_1,92
4159,Justin Lowe,25,Course_2,82
4160,Stephanie Davidson,59,Course_2,51
4161,Joseph Spencer,49,Course_4,89
4162,Tracy Roberts,22,Course_4,80
4163,Robert Fuller DVM,43,Course_3,89
4164,Charles Santiago,78,Course_5,57
4165,Robin Jones,19,Course_3,89
4166,Kerri Anderson,37,Course_5,57
4167,Paul Jackson,64,Course_4,55
4168,Sandra Davis,21,Course_2,85
4169,Jennifer Stephenson,47,Course_1,76
4170,Jason Cox,68,Course_2,55
4171,Debra Rodriguez,41,Course_5,80
4172,Elizabeth Mayer DDS,44,Course_2,61
4173,Alexander Williams,73,Course_5,70
4174,Shannon Moreno,69,Course_1,78
4175,Pedro Johnson,30,Course_1,78
4176,John Flores,38,Course_5,65
4177,Logan Stephens,77,Course_4,63
4178,Alicia Johnson,41,Course_1,69
4179,James Horn,33,Course_5,58
4180,Nicole Smith,56,Course_1,58
4181,Christopher Nelson,48,Course_4,69
4182,Benjamin Smith,77,Course_1,97
4183,Terry Whitaker,70,Course_4,85
4184,Mark Young,65,Course_1,72
4185,Nicholas Copeland,75,Course_1,82
4186,James Hopkins,69,Course_4,66
4187,Jason Coleman,29,Course_5,83
4188,Joshua Fisher,39,Course_3,93
4189,Krystal Jones,43,Course_5,77
4190,Holly Porter,33,Course_5,72
4191,Mark Bailey,28,Course_3,67
4192,Chase Montoya,65,Course_1,56
4193,Bobby Armstrong,64,Course_2,80
4194,Anthony Taylor,18,Course_4,52
4195,Jasmine Munoz,35,Course_5,67
4196,Gabriel Hill,25,Course_1,91
4197,Taylor Powell,23,Course_1,70
4198,Shawn Hood,55,Course_2,88
4199,Danny Baxter,75,Course_3,52
4200,Jennifer Diaz,33,Course_5,83
4201,Joseph Harrison,49,Course_4,74
4202,Ross Hall,78,Course_3,56
4203,Keith Mack,60,Course_4,78
4204,Harry Butler,59,Course_5,79
4205,Michael Campos,56,Course_3,70
4206,Elizabeth Mendoza,53,Course_4,80
4207,Joseph Larson,38,Course_3,91
4208,Luis Navarro,50,Course_4,79
4209,Robyn Brennan,60,Course_4,72
4210,Elizabeth Rojas,68,Course_3,90
4211,Alvin Fisher,19,Course_2,77
4212,Kimberly Jacobs,21,Course_3,78
4213,John Oneal,40,Course_2,88
4214,Shane Wilson,43,Course_4,71
4215,Raymond Maldonado,60,Course_5,76
4216,Brianna Barnett,60,Course_1,66
